"","EQD","Wadsworth","Northrop"
"1",0.0011353218114094,0.109672398430219,0.211670908606617
"2",0.00258814045236781,0.171528987301552,0.200952017028592
"3",0.00183708058350043,0.0451289756052968,0.14901113448619
"4",0.0121116148558415,0.22974253657741,0.245675304961271
