"","EQD","Wadsworth","Northrop"
"1",0.0344550904275645,0.111155972628892,0.275795807833971
"2",0.0310657200115844,0.204065890813473,0.238179100354538
"3",0.0423428260059853,0.0600027038146613,0.25582301847932
"4",-0.51457104443942,-0.405534243764913,-0.221739309319847
