"","RMSE","Bias","Variance"
"1",1.63503606771414,1.63278093199023,0.00738413913349604
"2",1.63939077549469,1.63413857987701,0.0172276718783881
"3",1.31419729148038,1.31365090307359,0.00143870319470306
"4",1.13788033113074,1.13377593034791,0.00934247268331631
