"","thr","scale","shape","len","time","timeX"
"266",0.834831114342978,0.617163648660481,-0.136929982569959,400,0.418411493301392,0.421088933944702
"267",0.0364373346571032,1.0151600259526,-0.284037085861489,1000,0.462004423141479,0.468223333358765
"268",1.29727800871936,0.507946788827321,-0.0681365668066011,200,0.414727926254272,0.415746212005615
"269",0.0179380392989486,0.977729650460694,-0.305480472629177,1000,0.59762978553772,0.603061676025391
"270",-0.0220278359448368,0.994280545792615,-0.263903960975583,1000,0.438573360443115,0.445371627807617
"271",0.0155162575753701,1.03028363875347,-0.329587107394467,1000,0.630740642547607,0.637489080429077
"272",0.232327594841886,0.903219705694393,-0.234440776229731,800,0.440810680389404,0.443984508514404
"273",0.013903362632838,1.00352653146663,-0.290104916077005,1000,0.412254095077515,0.419378280639648
"274",-0.0388280458940391,1.00073707790958,-0.246578955718141,1000,0.425830602645874,0.429794311523438
"275",0.700678219449982,0.718424003480941,-0.181944173070925,500,0.42996883392334,0.432210206985474
"276",-0.0249333969867781,0.958855634785968,-0.224249432412567,1000,0.43479061126709,0.43876838684082
"277",-0.0406980607196627,1.07931087869581,-0.321101082331428,1000,0.496810674667358,0.501911163330078
