"","thr","quantile","scale","shape","len"
"1",2.33982723871569,0.95,0.380479574877537,0.0181627041113097,119
"2",2.33555214229477,0.95,0.526724402128642,-0.205018070161696,119
"3",2.31770337608699,0.95,0.428003563807871,-0.0530221032773261,119
"4",2.23460126756838,0.95,0.404249365480463,0.00596429514985369,119
"5",2.37007641858733,0.95,0.391870154726054,-0.0838719948808238,119
"6",2.3234307681475,0.95,0.472974997989605,-0.195888514933049,119
"7",2.35264276527565,0.95,0.560903749968761,-0.25646179098873,119
"8",2.29271116042651,0.95,0.432084225298969,-0.0501246959996206,119
"9",2.27599939329075,0.95,0.468489412541945,-0.190530212508416,119
"10",2.30716989050692,0.95,0.571009339343182,-0.123181474143678,119
"11",2.35544253606792,0.95,0.486533175051978,-0.0890006895906244,119
"12",2.33188204481588,0.95,0.371031926176511,0.0914178131567313,119
"13",2.31474064142712,0.95,0.408675269578817,0.0378023056907113,119
"14",2.3929245112652,0.95,0.45186514972743,-0.0982527973909458,119
"15",2.32490090718285,0.95,0.393603274546331,-0.029437045743689,119
"16",2.2637339169828,0.95,0.404864610079758,-0.000885374487334538,119
"17",2.29950864597517,0.95,0.461926450866342,-0.00818984625175387,119
"18",2.2760648899865,0.95,0.446563744454558,-0.155815957860253,119
"19",2.25743271351498,0.95,0.475097046568595,-0.113901915346965,119
"20",2.29902192672177,0.95,0.516313744874309,-0.244726137697526,119
"21",2.37867310682578,0.95,0.477856658936944,-0.151293317328673,119
"22",2.31133226734935,0.95,0.455915613501142,-0.00279246544505111,119
"23",2.35883693826791,0.95,0.394910302810606,0.0080838247842617,119
"24",2.30681660492456,0.95,0.419155482747536,0.0405090880154613,119
"25",2.31334674099238,0.95,0.461547569445461,-0.183406792865968,119
"26",2.34571535667269,0.95,0.390321985618395,-0.0343427200618682,119
"27",2.31365441785715,0.95,0.471746593787645,-0.0414362372504649,119
"28",2.28941828023814,0.95,0.340295526224728,0.0843592993172208,119
"29",2.35640562956793,0.95,0.405071605458762,-0.0545459662181021,119
"30",2.34666445473615,0.95,0.352643266760543,0.0370290198310161,119
"31",2.37263975268897,0.95,0.497638971938365,-0.305336426281221,119
"32",2.28591017897192,0.95,0.407268304507686,-0.0380014437456298,119
"33",2.29801673596755,0.95,0.396907134880313,-0.0347881722683088,119
"34",2.26166028643076,0.95,0.37632361987315,-0.0324751443477586,119
"35",2.35898036130728,0.95,0.603677567339579,-0.210264796667713,119
"36",2.27390171425957,0.95,0.406268950622162,0.0355025137063966,119
"37",2.31116993212269,0.95,0.381815703637767,0.0834806778468919,119
"38",2.29311164076744,0.95,0.395959636430356,-0.104737719510607,119
"39",2.31334707217622,0.95,0.336964784219928,-0.00924181372108802,119
"40",2.26997857064788,0.95,0.362741478566146,0.017824538836071,119
"41",2.26342267594659,0.95,0.477068611754571,-0.0921770319479548,119
"42",2.31770513145665,0.95,0.391046849090417,0.0625797207447613,119
"43",2.32707327006005,0.95,0.561061886088377,-0.293393258457686,119
"44",2.26157508822651,0.95,0.497193980230383,-0.169551344393315,119
"45",2.33894081057179,0.95,0.452499506053488,-0.0387849940664853,119
"46",2.32726819462733,0.95,0.539042562210546,-0.184238347343944,119
"47",2.31300335642629,0.95,0.458948623628772,-0.146876084935798,119
"48",2.34701080055213,0.95,0.323022923584528,0.0284719026402621,119
"49",2.28782986084698,0.95,0.512784803711402,-0.0880046108321224,119
"50",2.34266535307035,0.95,0.414029937549786,-0.0854923445094029,119
"51",2.36146183486581,0.95,0.473986272503193,-0.121948868508961,119
"52",2.32938999171595,0.95,0.337643051776741,0.0643312101021187,119
"53",2.30680890751731,0.95,0.420691387280822,0.0273601663857697,119
"54",2.30143473893785,0.95,0.424295054456737,-0.0539142332995333,119
"55",2.35751182889885,0.95,0.408737826745795,-0.022151698083623,119
"56",2.28534058238151,0.95,0.393608383196231,-0.160197721425019,119
"57",2.32994734298879,0.95,0.394207570744911,-0.0339533870760353,119
"58",2.34166894938846,0.95,0.407800094322596,-0.0304878260291959,119
"59",2.39281090722485,0.95,0.426922503692506,-0.0989518593695166,119
"60",2.29703743458236,0.95,0.365025380552689,0.0740150628893752,119
"61",2.31363520005584,0.95,0.502684853974426,-0.124110300874705,119
"62",2.38305262413614,0.95,0.497391541153018,-0.202059571060749,119
"63",2.38021100404901,0.95,0.45163881001322,-0.122084322125384,119
"64",2.30883977338061,0.95,0.521783617129313,-0.211386035090394,119
"65",2.3195357822354,0.95,0.405653383513553,-0.0389629489062178,119
"66",2.30604336206421,0.95,0.462449201790974,-0.166188476807459,119
"67",2.23373805502565,0.95,0.318401998809532,0.153119059519122,119
"68",2.32506429831648,0.95,0.455267068143985,-0.107086907473207,119
"69",2.31049527775709,0.95,0.406660116509829,0.0236524578729404,119
"70",2.1945487633268,0.95,0.415480301128796,-0.0733999950960207,119
"71",2.31527428519074,0.95,0.492625898901365,-0.0790909038169731,119
"72",2.34556450171442,0.95,0.477016053292456,-0.158783026264143,119
"73",2.24571338130834,0.95,0.410056560531881,-0.0149281098710704,119
"74",2.3061698865299,0.95,0.430098381130229,-0.0054763870708122,119
"75",2.35077858761288,0.95,0.384790039770952,0.0156727098719147,119
"76",2.32897105412872,0.95,0.376925624903741,-0.110602337131517,119
"77",2.31494614517376,0.95,0.419720845729137,-0.0748435873501429,119
"78",2.33944524639432,0.95,0.428156560723337,-0.0735817856386369,119
"79",2.36862844402884,0.95,0.436599903158732,-0.0869893971090096,119
"80",2.24659138449798,0.95,0.62712042000674,-0.269105953750039,119
"81",2.27350448316496,0.95,0.499547614368203,-0.175703514246561,119
"82",2.3721842533322,0.95,0.44276179975248,-0.0914070820144843,119
"83",2.3366099004249,0.95,0.48106339670295,-0.121758659653509,119
"84",2.3532250316031,0.95,0.3807143201679,0.139335669949651,119
"85",2.30878397750194,0.95,0.40432034871403,0.0256179219399997,119
"86",2.27255435780425,0.95,0.512174285115119,-0.245393374764272,119
"87",2.25474264083609,0.95,0.407716362150106,-0.0955353517870847,119
"88",2.23312104666856,0.95,0.399257585471497,-0.0438431091886015,119
"89",2.32954781642922,0.95,0.414877914389364,-0.0491598073753995,119
"90",2.27997843034002,0.95,0.484250272574842,-0.0934666393910367,119
"91",2.26186046762647,0.95,0.480529698451779,-0.134615495923904,119
"92",2.29806991245165,0.95,0.643338487502558,-0.26154401506962,119
"93",2.345698503866,0.95,0.435578948414835,-0.0538960982010962,119
"94",2.25887341624315,0.95,0.624818134588706,-0.268793940361167,119
"95",2.33675908072882,0.95,0.541618753277696,-0.133735130303822,119
"96",2.34195534629014,0.95,0.4881839062716,-0.0945720960583362,119
"97",2.28631112927546,0.95,0.591529203542361,-0.282780157455825,119
"98",2.33471839070613,0.95,0.383008350108867,-0.00604557496029892,119
"99",2.33212761724326,0.95,0.405052195894132,0.0475450275232651,119
"100",2.336069237567,0.95,0.522528576059138,-0.0834433643689097,119
"101",2.3335288641357,0.95,0.433762514472474,-0.0160540380910972,119
"102",2.28514499219052,0.95,0.472476312447498,-0.0978094575273396,119
"103",2.2906685809517,0.95,0.394948037763765,0.0284660051719575,119
"104",2.32861424412449,0.95,0.652824490293038,-0.313553619474983,119
"105",2.34672083063215,0.95,0.380834275745729,0.0146136492307414,119
"106",2.33718081530257,0.95,0.566777621572687,-0.216263870278213,119
"107",2.23936940890937,0.95,0.43030168091344,0.00827484130755225,119
"108",2.31799264076425,0.95,0.437338717924845,-0.106931097733067,119
"109",2.3350746783805,0.95,0.405693543031812,-0.0616492074728013,119
"110",2.32190419298907,0.95,0.443757387877414,-0.116797713112174,119
"111",2.30090543650953,0.95,0.415683333540674,0.0462275153156043,119
"112",2.36311621578091,0.95,0.473747419634338,-0.042511271127958,119
"113",2.30390611512205,0.95,0.416994428076444,-0.0793622551890165,119
"114",2.39235330437514,0.95,0.462935369080046,-0.112969187106636,119
"115",2.35400956941019,0.95,0.457193080223591,-0.11783708593028,119
"116",2.30484811363281,0.95,0.408410975202679,0.0119075973178042,119
"117",2.37005655462195,0.95,0.459406947973204,-0.0935864593771097,119
"118",2.36461443248665,0.95,0.454177869304261,-0.204541404369229,119
"119",2.34406719890107,0.95,0.385351101252377,-0.11478929505929,119
"120",2.34618472496228,0.95,0.439233273219507,-0.0271505898264151,119
"121",2.30140600227385,0.95,0.491162964857149,-0.0676729088434242,119
"122",2.33059100029109,0.95,0.378740467592143,0.018827176131308,119
"123",2.33001436112971,0.95,0.506854662842087,-0.151751834031577,119
"124",2.28385580575032,0.95,0.49158141331126,-0.133299752591913,119
"125",2.29363606060279,0.95,0.493483765937109,-0.163470942738798,119
"126",2.32822293128619,0.95,0.397685756926841,-0.0581385999246051,119
"127",2.32460368549046,0.95,0.467098809232433,-0.193907406816291,119
"128",2.25970246516639,0.95,0.491492458259373,-0.218833230587568,119
"129",2.30350036763197,0.95,0.426098546355675,0.0655471546499696,119
"130",2.34304451179506,0.95,0.424441515275415,-0.0309615514136499,119
"131",2.28745917643909,0.95,0.557332297622196,-0.317384746199757,119
"132",2.32118410254149,0.95,0.481560504774195,-0.0766407864455498,119
"133",2.34319751811949,0.95,0.423844169626919,-0.0104172018295686,119
"134",2.33762751001313,0.95,0.369014580353038,-0.00153539732250018,119
"135",2.37023137585279,0.95,0.512689788116718,-0.0311774684353885,119
"136",2.32553437249505,0.95,0.441534330701808,-0.107513162186306,119
"137",2.34488372172817,0.95,0.38634146635858,-0.0922211132360111,119
"138",2.21751939649503,0.95,0.467053957051062,-0.255015327576063,119
"139",2.31035048907208,0.95,0.474457118561532,-0.168541781070871,119
"140",2.34693405617036,0.95,0.397234483890413,0.0010015422478632,119
"141",2.29639084854008,0.95,0.399713103609268,-0.00214592772736766,119
"142",2.32301455512017,0.95,0.461968489018377,-0.0402792262299282,119
"143",2.25672410428869,0.95,0.441267460897958,-0.129747379658201,119
"144",2.25283511101921,0.95,0.461299298770029,-0.124891372161219,119
"145",2.29963992791489,0.95,0.500676905176122,-0.157219803330752,119
"146",2.32465474187085,0.95,0.369152673610532,-0.0853101476669384,119
"147",2.33699533884742,0.95,0.396379327310676,-0.0635211729511277,119
"148",2.37222196134834,0.95,0.54195134310231,-0.188796602120558,119
"149",2.31200269656044,0.95,0.502372871225766,-0.0722303043788719,119
"150",2.27230130840299,0.95,0.446371883726918,-0.232686520229689,119
"151",2.32593631754716,0.95,0.434970034033761,-0.210836583649507,119
"152",2.36992339663009,0.95,0.481016216568644,-0.0937872172132267,119
"153",2.23548397247774,0.95,0.36762078085727,0.0095599945654066,119
"154",2.33508838547256,0.95,0.340036813161132,0.0248750420169382,119
"155",2.2518564295324,0.95,0.454629850770692,-0.0488030626740328,119
"156",2.30609612872878,0.95,0.395169734563738,-0.135583411917387,119
"157",2.31828259938202,0.95,0.455856565340146,-0.0155389945243187,119
"158",2.19754184357741,0.95,0.420211186586422,-0.0366863275549627,119
"159",2.39170683866808,0.95,0.446720475458628,-0.159823531476413,119
"160",2.34920869054608,0.95,0.426593811115018,0.00266280677285963,119
"161",2.25436412355801,0.95,0.401783049213846,-0.0481861570461479,119
"162",2.34947971518566,0.95,0.445768145918988,-0.170697957493407,119
"163",2.31168215492653,0.95,0.486405753938458,-0.184356000371246,119
"164",2.30206768424204,0.95,0.402367683444264,-0.0192338248624413,119
"165",2.3149610161336,0.95,0.474653565487452,-0.126497374470592,119
"166",2.3036931903243,0.95,0.492367410463227,-0.00727113772878514,119
"167",2.31559797938405,0.95,0.400243822894992,-0.0587507591769101,119
"168",2.32402991348622,0.95,0.51759199306284,-0.089843938422406,119
"169",2.32097629197301,0.95,0.389108453951123,0.0298859868388532,119
"170",2.36122772441205,0.95,0.507758681133942,-0.193345077377631,119
"171",2.27267202396707,0.95,0.376131506941621,0.0654403617013848,119
"172",2.25682638946226,0.95,0.465075983246968,-0.208812975659217,119
"173",2.27825593116822,0.95,0.455399552005727,-0.046304198197677,119
"174",2.33354346619,0.95,0.520288903342629,-0.28604547598787,119
"175",2.30428575150911,0.95,0.455238286620099,-0.0284060620769734,119
"176",2.36952789159021,0.95,0.548684634945892,-0.271340931271694,119
"177",2.25894114826235,0.95,0.455152487171248,-0.0521130084143979,119
"178",2.34726496493996,0.95,0.475032992887237,-0.24284641094003,119
"179",2.37908539692579,0.95,0.428409393540922,-0.0953244454487364,119
"180",2.28474554055186,0.95,0.380489341996218,-0.00243003257528462,119
"181",2.26201926790273,0.95,0.475975877678567,-0.031149074915653,119
"182",2.3468373637845,0.95,0.411561811775064,0.0229596201596359,119
"183",2.32887180901606,0.95,0.465055562928072,-0.0518492031241239,119
"184",2.28525053823965,0.95,0.3998718477547,0.0300178974106518,119
"185",2.30728349376719,0.95,0.507420443832039,-0.093687324713022,119
"186",2.41337911455836,0.95,0.436729003529473,-0.0653300863315235,119
"187",2.35314844209282,0.95,0.397661708786909,0.0906899579739548,119
"188",2.30711009915319,0.95,0.458781244011288,-0.25062971431004,119
"189",2.3068214389825,0.95,0.442781066741917,0.00200014670152272,119
"190",2.39372118948547,0.95,0.418163082828115,-0.105170402966514,119
"191",2.31471693077225,0.95,0.389933313427829,-0.0615731619107499,119
"192",2.29535974781024,0.95,0.445547139540323,-0.184281574475667,119
"193",2.28495165632611,0.95,0.407673734761775,-0.0691494771838189,119
"194",2.29688479785119,0.95,0.537152125428593,-0.278304293274569,119
"195",2.27729701449493,0.95,0.338801808791786,0.0763862721014194,119
"196",2.33298106685581,0.95,0.440208598655081,-0.0390107947926301,119
"197",2.27806176004612,0.95,0.493478990176801,-0.201473790874722,119
"198",2.29088832493421,0.95,0.464284311124558,-0.107423929526685,119
"199",2.29726441978238,0.95,0.492318105922625,-0.105630129953587,119
"200",2.3344560413101,0.95,0.507436397400489,-0.020121862529668,119
"201",2.36185478225572,0.95,0.454852436779475,-0.0875684977459607,119
"202",2.31525348564511,0.95,0.441454438662171,-0.0126650911476709,119
"203",2.27576609936466,0.95,0.353422920207425,-0.0848646017878422,119
"204",2.35547811502278,0.95,0.469770232985479,-0.0406664629853763,119
"205",2.33492887885067,0.95,0.502092326861203,-0.161403358026764,119
"206",2.26845610314946,0.95,0.461564654040672,-0.0821548263965443,119
"207",2.32431433475072,0.95,0.499629870368719,-0.198723486286013,119
"208",2.33744504563941,0.95,0.423858979441512,0.000361521110853477,119
"209",2.22694731926872,0.95,0.453612521031256,-0.0133480305253863,119
"210",2.27637902578555,0.95,0.414811888428913,0.0222515679782463,119
"211",2.32189087619263,0.95,0.463525595887098,-0.179835885320832,119
"212",2.36564315972468,0.95,0.49345127416392,-0.143241543840705,119
"213",2.26004984222112,0.95,0.4064103631716,0.0382511629845248,119
"214",2.30882916076478,0.95,0.494926581771805,-0.174591649870247,119
"215",2.27679803703327,0.95,0.385550965151051,0.0905449745699297,119
"216",2.32141941060145,0.95,0.519101294298467,-0.11322440112934,119
"217",2.3402153687388,0.95,0.412678073798307,0.00427681447472425,119
"218",2.27655732311191,0.95,0.465520921768913,-0.148983172717562,119
"219",2.30828116307067,0.95,0.468921669427187,-0.22699983814,119
"220",2.32677407955307,0.95,0.417836532720465,-0.0828938673687633,119
"221",2.32863158659792,0.95,0.465379916390847,-0.0137787998222215,119
"222",2.32526923606779,0.95,0.503013383065203,-0.118740459114217,119
"223",2.28617986328909,0.95,0.447238302308896,-0.0229885752212664,119
"224",2.31837733474258,0.95,0.436093945844333,-0.0738639298651833,119
"225",2.30049329942761,0.95,0.460191534105688,-0.0679832506366076,119
"226",2.32771658566462,0.95,0.319326196633302,0.134922721240037,119
"227",2.24980288274697,0.95,0.482763760745128,-0.10523569380805,119
"228",2.30159016976553,0.95,0.401196056841484,-0.140506863484156,119
"229",2.34439657332754,0.95,0.483053977779126,-0.120034421476683,119
"230",2.2921021507062,0.95,0.394230450338879,0.114352889118857,119
"231",2.36567452719528,0.95,0.423959588444561,-0.155345008451259,119
"232",2.28671903058545,0.95,0.512588048257456,-0.136978760442986,119
"233",2.3294511536048,0.95,0.518639406558913,-0.216778557322322,119
"234",2.28918834484135,0.95,0.440035743645905,-0.0419738822034255,119
"235",2.33508970569904,0.95,0.442674443899887,-0.0334599735087251,119
"236",2.30457782370982,0.95,0.40623082008391,-0.0363575965912754,119
"237",2.38250410807935,0.95,0.434639844386839,-0.0292434542207049,119
"238",2.32008864818339,0.95,0.382569479843261,0.0590566461017804,119
"239",2.30142127581008,0.95,0.4390525250281,-0.0972133268985682,119
"240",2.27482663799325,0.95,0.44440960021999,0.02485716152926,119
"241",2.26578734020092,0.95,0.466203263589943,-0.0948146044641618,119
"242",2.32268866977225,0.95,0.528920038734886,-0.158308442578728,119
"243",2.22074247385889,0.95,0.4135342583337,-0.00665943619535366,119
"244",2.29529039920809,0.95,0.38914430186607,-0.0957061939544965,119
"245",2.29326156994869,0.95,0.514757383706127,-0.258272952789567,119
"246",2.36024383300094,0.95,0.499386644898192,-0.0890626523195728,119
"247",2.3122246205993,0.95,0.507563903500034,-0.108394768083138,119
"248",2.32557909927778,0.95,0.441885112182528,-0.045161910546367,119
"249",2.35063204939167,0.95,0.525819133177645,-0.143230658699628,119
"250",2.32361289505147,0.95,0.523310571926945,-0.153606593132595,119
"251",2.26540721377456,0.95,0.396862274444157,0.00418591562169223,119
"252",2.31406098263354,0.95,0.407859878251184,-0.0561474466852088,119
"253",2.30289433083412,0.95,0.542803240512461,-0.112472098093136,119
"254",2.37251867416187,0.95,0.406199052998236,0.0231708426304811,119
"255",2.35967231347909,0.95,0.508599503245311,-0.12666770940807,119
"256",2.35267950555204,0.95,0.340078892707825,0.133461213111877,119
"257",2.28371233674644,0.95,0.482921440973949,-0.0862319177551051,119
"258",2.29724104949611,0.95,0.497419756876489,-0.201006637571107,119
"259",2.3492104727391,0.95,0.44846770596867,-0.0478746208466512,119
"260",2.40114777442818,0.95,0.491406140023429,-0.207652571809558,119
"261",2.31290611238025,0.95,0.464275542229971,-0.187855618712802,119
"262",2.31754336382908,0.95,0.463256668301311,-0.0416543758843913,119
"263",2.28242813424455,0.95,0.443654255204066,-0.00758091324956489,119
"264",2.3098404120845,0.95,0.519099943713252,-0.157576839193422,119
"265",2.26784569293452,0.95,0.434889689077183,-0.0943782363945958,119
"266",2.32030924670941,0.95,0.451042550847225,-0.120565620037733,119
"267",2.32210298910208,0.95,0.468369125505833,-0.124372105473067,119
"268",2.30074150272037,0.95,0.385566125583836,-0.0985616954396338,119
"269",2.30538910146502,0.95,0.489728369917721,-0.166363325100393,119
"270",2.32410249687915,0.95,0.441644688082202,-0.101074047938478,119
"271",2.33251009867843,0.95,0.350836698061978,-0.0254115995468282,119
"272",2.27190246221287,0.95,0.483095441727693,-0.055380900556644,119
"273",2.29854535483953,0.95,0.38018767110826,-0.0695520940520346,119
"274",2.25854356610472,0.95,0.414319627190708,-0.0173549565149005,119
"275",2.41499134981746,0.95,0.463449854753239,-0.112944649755217,119
"276",2.36516587230524,0.95,0.469818619755358,-0.0259115645702856,119
"277",2.23569215282355,0.95,0.505085421591849,-0.119004643132723,119
"278",2.29991525047591,0.95,0.494161673222599,-0.048085121581771,119
"279",2.30291236604185,0.95,0.370291642894736,0.0396974261943251,119
"280",2.29868659829808,0.95,0.519654165795344,-0.0771170957988831,119
"281",2.31431732607641,0.95,0.324442055324033,0.0355673477567217,119
"282",2.26708664170953,0.95,0.448675113924776,-0.129029364310196,119
"283",2.2664100920626,0.95,0.402611789644835,-0.0606567702338727,119
"284",2.32914345477976,0.95,0.348119756216939,-0.00661742656379843,119
"285",2.27860749548833,0.95,0.528426009259256,-0.2218989629834,119
"286",2.25510029917712,0.95,0.498962777465676,-0.138253286346498,119
"287",2.3514457734247,0.95,0.363926698137075,0.0657234676741063,119
"288",2.3235493137766,0.95,0.453957424104935,-0.00302277426184739,119
"289",2.29614889053507,0.95,0.578750816124207,-0.333355895759247,119
"290",2.36947944760075,0.95,0.364691605233966,0.0579654346068855,119
"291",2.26648123010809,0.95,0.5023843532703,-0.195295903013603,119
"292",2.31026841919069,0.95,0.459583244391069,-0.210053912690872,119
"293",2.31452658166935,0.95,0.467535799505268,-0.102721707674964,119
"294",2.33424758429405,0.95,0.44465297294591,-0.0759627181306103,119
"295",2.30635773029107,0.95,0.422037026453764,-0.00411341736093177,119
"296",2.35003963061977,0.95,0.461381055746069,-0.203456936492852,119
"297",2.35968381662676,0.95,0.569979180426551,-0.251598865238854,119
"298",2.30009910644394,0.95,0.41904326262702,-0.00540468246523233,119
"299",2.32661460685199,0.95,0.432774305882268,-0.000966157994626122,119
"300",2.33924668739875,0.95,0.466238693722544,-0.101991568170952,119
"301",2.30114663245321,0.95,0.582145686752006,-0.350356206337657,119
"302",2.3141842449832,0.95,0.392312530839445,0.0738275161581623,119
"303",2.33936882121689,0.95,0.564654404147122,-0.339785009452793,119
"304",2.37133377693142,0.95,0.461946472770154,-0.0281571683843902,119
"305",2.35271519147313,0.95,0.390337234809995,0.0689283414930105,119
"306",2.23818252588804,0.95,0.459731100642577,-0.0492388588908715,119
"307",2.26514162246935,0.95,0.511480203515484,-0.152163447382819,119
